maquina_for_name,maquina_loc_name,gov_modelo,gov_dsl,param,valor
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,W,10.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,X,0.479
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Y,0.4
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,c,1.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Trate,18.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,K5,0.1
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,W,10.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,X,0.479
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Y,0.4
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA4,SIBA Grupo 4,pcu_GAST2A,pcuGAST2A,c,1.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Trate,19.7
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,K5,0.1
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,W,7.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,X,0.179
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Y,1.4
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA6,SIBA Grupo 6,pcu_GAST2A,pcuGAST2A,c,1.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Trate,18.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,K5,0.1
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,W,10.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,X,0.479
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Y,0.4
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA5,SIBA Grupo 5,pcu_GAST2A,pcuGAST2A,c,1.0
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,r,0.1
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Tr,10.0
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Tf,0.05
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Tg,0.3
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Tw,0.51
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,At,1.15
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Pturb,0.0
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,Dturb,0.01
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,qnl,0.08
G3PINAL2,Pinalito 2,gov_HYGOV,gov_Pinalito 2,R,0.0381
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,r,0.1
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Tr,10.0
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Tf,0.05
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Tg,0.3
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Tw,0.51
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,At,1.15
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Pturb,0.0
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,Dturb,0.01
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,qnl,0.08
G3PINAL1,Pinalito 1,gov_HYGOV,gov_Pinalito 1,R,0.037
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,r,0.1
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Tr,10.0
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Tf,0.05
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Tg,0.3
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Tw,0.51
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,At,1.15
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Pturb,0.0
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,Dturb,0.01
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,qnl,0.08
G3RBLAN2,Río Blanco 2,gov_HYGOV,gov_Río Blanco 2,R,0.035
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,r,0.1
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Tr,10.0
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Tf,0.05
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Tg,0.3
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Tw,0.51
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,At,1.15
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Pturb,0.0
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,Dturb,0.01
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,qnl,0.08
G3RBLAN1,Río Blanco 1,gov_HYGOV,gov_Río Blanco 1,R,0.035
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,r,0.1
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Tr,10.0
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Tf,0.05
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Tg,0.3
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Tw,0.51
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,At,1.15
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Pturb,0.0
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,Dturb,0.01
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,qnl,0.08
G3RINCON,Rincón,gov_HYGOV_MONCION1,gov_Rincón,R,0.053
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,K,8.0
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T4,1.0
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T5,0.1
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T6,0.2
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,TD,0.01
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,Droop,0.053
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,TE,0.5
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T1,0.2
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T2,0.3
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,T3,0.5
G4LVEGA1,La Vega Grupo 1,gov_DEGOV1,gov_La Vega G1,Droop_Control,1.0
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,K,8.0
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T4,1.0
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T5,0.1
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T6,0.2
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,TD,0.01
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,Droop,0.06
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,TE,0.5
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T1,0.2
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T2,0.3
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,T3,0.5
G4LVEGA2,La Vega Grupo 2,gov_DEGOV1,gov_La Vega G2,Droop_Control,1.0
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T1,0.3
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T2,1.0
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,K1,10.0
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T3,1.0
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T4,0.1
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,K3,0.4
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T6,0.2
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,K2,0.4
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,T5,1.0
G3JIMENO,Jimenoa,gov_IEESGO,gov_Jimenoa,PN,0.0
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,r,0.1
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Tr,10.0
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Tf,0.05
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Tg,0.3
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Tw,0.51
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,At,1.15
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Pturb,0.0
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,Dturb,0.01
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,qnl,0.08
G3HATILL,Hatillo 1,gov_HYGOV,gov_Hatillo 1,R,0.0343
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,r,0.1
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Tr,10.0
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Tf,0.05
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Tg,0.3
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Tw,0.51
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,At,1.15
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Pturb,0.0
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,Dturb,0.01
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,qnl,0.08
G3HATIL2,Hatillo 2,gov_HYGOV,gov_Hatillo 2,R,0.0343
