relay_for_name,relay_root,relay_ruta,subrelay,etapa,f_arranque_hz,dfdt_hz_s,retardo_s,etapa_outserv,subrelay_outserv,relay_outserv,activa_efectiva,terminal,terminal_for_name,terminal_kV,cubiculo,interruptor,objeto_disparado,objeto_clase,objeto_for_name,es_malla,n_cargas_aguas_abajo,MW_deslastrados,Mvar_deslastrados,n_gens_aguas_abajo,MW_gen_desconectados
,INVIVIENDA,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZINVIF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\INVIVIENDA.ElmRelay,,EDE 6 F<,58.79999923706055,0.0,0.10000000149011612,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Invivienda,ElmLod,ZINVIF-D1,0,1,30.34,11.35,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 1 F<,59.29999923706055,0.0,0.10000000149011612,1,,0,0,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 2 F<,59.20000076293945,0.0,0.10000000149011612,1,,0,0,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 3 F<,59.099998474121094,0.0,0.10000000149011612,1,,0,0,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 4 F<,59.0,0.0,0.10000000149011612,1,,0,0,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 5 F<,58.900001525878906,0.0,0.10000000149011612,1,,0,0,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5.ElmRelay,,EDS 6 F<,58.79999923706055,0.0,0.10000000149011612,0,,0,1,L2,,69.0,Cub_1,,Demanda 2 Kilómetro 10.5,ElmLod,ZKDMEF-D1,0,1,33.84,12.38,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 1 F<,59.29999923706055,0.0,0.10000000149011612,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 2 F<,59.20000076293945,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 3 F<,59.099998474121094,0.0,0.10000000149011612,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 4 F<,59.0,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 5 F<,58.900001525878906,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B.ElmRelay,,EDS 6 F<,58.79999923706055,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 0 F<,58.900001525878906,0.0,0.10000000149011612,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 0 Start-dF/dt,59.29999923706055,0.0,0.0,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 0 dF/dt,59.099998474121094,-2.0,0.0,0,,0,1,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 1 F<,58.900001525878906,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 1 Start-dF/dt,59.29999923706055,0.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 1 dF/dt,58.79999923706055,-2.0,0.10000000149011612,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 2 F<,59.20000076293945,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 2 Start-dF/dt,59.20000076293945,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 2 dF/dt,0.0,-2.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 3 F<,59.099998474121094,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 3 Start-dF/dt,59.099998474121094,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 3 dF/dt,0.0,-2.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 4 F<,59.0,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 4 Start-dF/dt,59.0,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 4 dF/dt,0.0,-2.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 5 F<,58.900001525878906,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 5 Start-dF/dt,58.900001525878906,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 5 dF/dt,0.0,-2.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 6 F<,58.79999923706055,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 6 Start-dF/dt,58.79999923706055,0.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 B dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 B dF/dt.ElmRelay,,EDS 6 dF/dt,0.0,-2.0,0.0,1,,0,0,R2,,69.0,Cub_1,,Demanda 1 Kilómetro 10.5,ElmLod,ZKDMBF-D1,0,1,25.51,10.32,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 0 F<,58.70000076293945,0.0,0.10000000149011612,0,,0,1,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 0 Start-dF/dt,59.29999923706055,0.0,0.0,0,,0,1,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 0 dF/dt,59.099998474121094,-2.0,0.0,0,,0,1,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 1 F<,58.70000076293945,0.0,0.10000000149011612,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 1 Start-dF/dt,59.29999923706055,0.0,0.10000000149011612,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 1 dF/dt,58.79999923706055,-2.0,0.10000000149011612,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 2 F<,59.20000076293945,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 2 Start-dF/dt,59.20000076293945,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 2 dF/dt,0.0,-2.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 3 F<,58.70000076293945,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 3 Start-dF/dt,59.099998474121094,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 3 dF/dt,0.0,-2.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 4 F<,59.0,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 4 Start-dF/dt,59.0,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 4 dF/dt,0.0,-2.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 5 F<,58.900001525878906,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 5 Start-dF/dt,58.900001525878906,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 5 dF/dt,0.0,-2.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
,KILOMETRO 10.5 dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZKDMEF.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic\KILOMETRO 10.5 dF/dt.ElmRelay,,EDS 6 F<,58.79999923706055,0.0,0.0,1,,0,0,L3,,69.0,Cub_1,,Demanda 3 Kilómetro 10.5,ElmLod,ZKDMEF-D2,0,1,24.47,0.35,0,0
